Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources,Token1Multiplier,Token2Multiplier
3aeje3Fcc3JZfnSh77dRYgHYeE63BJuDnQ74KLJyAsob8kRr7Zs1awFqG3YfR7zhaZuvG2tAZP4Sb86cQAWPzk4g,1755066240,2025-08-13T06:24:00.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,8991000000,9,4mWTS6KztDEoMu2uqsnbgbeGRh6chjq7Fbpmbr1Ypump,2339783716136,6,1765.93,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
4JVk1xRaMPWP5ZdGQbeAtDe55Er3pfng4QezuYKHvbFRwWLwqkoW6tQvvYZsifmXo93kC5ssdMasMpv48fVVLsN5,1755066161,2025-08-13T06:22:41.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,1498500000,6,So11111111111111111111111111111111111111111,7627438777,9,1498.11,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
5Pn1xxog74hPXVTAeG9qViAfS7PLnfsfm6RQXnopsqPNqiTvD48LHnXxvMyQi9MdjSAYPkc5nFY2ZZ5ZSzUiQVUm,1754747023,2025-08-09T13:43:43.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,99800398,9,7aA4MiM3D5uRu6Bg1oN1FL5UTVA1no8UivWQvmcWFdga,773521239100,6,18.02,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2o2QLYzZMqQGRcUfWPfpy5pBK8NUKNXXRCMAz6MgqQev9JkRnxDGmCiAKkMhh5UVqc6AQZwLcBHnek6AE6erZvjT,1754746961,2025-08-09T13:42:41.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,99800398,9,EMBe4tZcRta5DU1uG7Loj5LENJKWJmJ4bL1rPqjG3Pye,1248444323558,6,18.02,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
49zKCsCg5mxREw4TQ4JJHRZSJmkhdeDGQiotaGeRqwXrjmj8gXWvemCweTNpYtLeeY8UJWU24S8qSFVPQw8hjvrG,1754746944,2025-08-09T13:42:24.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,2kAipbwAM5QqT6rtoobi91WyKd98PCKavuMYL6inbonk,3032693264769,6,So11111111111111111111111111111111111111112,80912148,9,14.61,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
2XJacxo5491MW29E8XGsVCr92S52z1ZueRnGyUdGAuY7nrimDZdSy3Q2zT4AX6iRXxBCFpjwEVKMfddkNTZiifk1,1754223047,2025-08-03T12:10:47.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,GjHbaLtNAvBDYdiGsM3qhikAx1ha4hhp2nHVzMndbonk,944890900109,6,So11111111111111111111111111111111111111112,1467148014,9,236.64,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
4xzcWVqbq48dnXAspnY7NpKWdBuus7PVtk4qYfMfSfj3YeF9XX7nhQ295KZ3NJZXFZ6rvsL7ebuBkhyaj9Lu4ZXj,1754172969,2025-08-02T22:16:09.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,DfCtZgSFrzKJiBpbGDA4CoQNvo2a3pR5dcViP5Gcmoon,288551058776,6,So11111111111111111111111111111111111111112,756705541,9,120.48,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|REALQqNEomY6cQGZJUGwywTBD2UmDT32rZcNnfxQ5N2|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
3dYRATss7tuFckig8XYYemcFb2FvyZm9VeYvVQuNTBwoGc48rycaWKVjXgcE9biYKmnXavRg1FqbTQoM62rd8ZNG,1753277249,2025-07-23T13:27:29.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,FRsWUe7PUjWgxitDxFhURsHZuemsZwXtqT5R6QvRbonk,52845237216,6,So11111111111111111111111111111111111111112,66033667,9,12.74,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
514tjxR76zzGnmrtFigRhZSkKLvh7w6Dm9NtP7e8ShFTXeippXpx8AoJkZf6eyXkFV8qzdfsdDi45nUNV4vrEv3e,1753237823,2025-07-23T02:30:23.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,GjHbaLtNAvBDYdiGsM3qhikAx1ha4hhp2nHVzMndbonk,1889781800217,6,So11111111111111111111111111111111111111112,272526970,9,55.24,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
5vGsdXnmQ4dc1JLL1SHvQzj1BXcYrS6XFZwqSDiNfkoQiAGzLhcf2Ap5gWRjoBJgAToe8kXByXk2Q6utsBVr4DkL,1753065651,2025-07-21T02:40:51.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,149850000,9,GjHbaLtNAvBDYdiGsM3qhikAx1ha4hhp2nHVzMndbonk,590153428827,6,27.39,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
2eyqxufprNeDSHJSEnm1JJdgEwxvGrNnXxZ7KnPbsdsE9foffa6dDdhDGDVfwS4zhvoDkmsDtEki17CotXt6Xnfr,1753065568,2025-07-21T02:39:28.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,799200000,9,GjHbaLtNAvBDYdiGsM3qhikAx1ha4hhp2nHVzMndbonk,3189410171607,6,145.42,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
3wzDuQ63zhyzjZUwHJFsDAQpN8adrgF4udwGbb6qdyz3oEpoUMNifRa8TFmYiX3Gu77jArQz3N12wzxkP5ikzJ7C,1752748908,2025-07-17T10:41:48.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,CDBdbNqmrLu1PcgjrFG52yxg71QnFhBZcUE6PSFdbonk,7902092179,6,So11111111111111111111111111111111111111112,3911854032,9,690.19,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,1.0,1.0
so3SgmHDc1Xvq9J1rgEFrMPhdjagPoZae1xCwgs6391XEXW7vQzfDSahBqXJmUuooo1y5cwhWgCryQCXHLxVuA6,1752737049,2025-07-17T07:24:09.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,2397600000,9,CDBdbNqmrLu1PcgjrFG52yxg71QnFhBZcUE6PSFdbonk,4491211103,6,413,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,1.0,1.0
4BuNjw5F8yj4dpGzyqNWZ2ENAxHLMW4erZthhDJsf1ZgQjxLrVxP8eCQgxgRPcoxHVsg6vz2WeXPFKgERvpKpBoc,1752737026,2025-07-17T07:23:46.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,GVa62H8JdrHQNTh1ryDirwssiyv7Uh3vYLgEab7Abonk,645520510935,6,So11111111111111111111111111111111111111112,2096617880,9,361.16,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
4CWDvkFnQ1NQ39cScw6U3qrP8R1UgxyY9Uqzuc23iMUhjH5RnYAQHQ4KZFyCAbD5Eg6Rv5wP8QrihbkRXxQ1GFoo,1752736960,2025-07-17T07:22:40.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,1813946238,9,GVa62H8JdrHQNTh1ryDirwssiyv7Uh3vYLgEab7Abonk,645520510935,6,312.46,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
2g328EmShknEebKRcSSXrv7mZ3EFQLCQhcpxAXtJk7GXa9zhscmA4awJJxjqaQ8dqYEyP25k2bUFmKmLCQfnztKC,1752736945,2025-07-17T07:22:25.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,CDBdbNqmrLu1PcgjrFG52yxg71QnFhBZcUE6PSFdbonk,3410881077,6,So11111111111111111111111111111111111111112,1820226480,9,313.55,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,1.0,1.0
4HXhjbRtrgGcETWvMaF7HVBsnQP8GqoFjjhzkh38s3pFDWYfrDXJGnTAixyePU5Q49chvw4tdRdT2BvAps7xXKtF,1752538201,2025-07-15T00:10:01.000Z,ACTIVITY_ORDERBOOK_ORDER_PLACE,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,CDBdbNqmrLu1PcgjrFG52yxg71QnFhBZcUE6PSFdbonk,6821762153,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1569005295,0,723.83,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,1.0,1.0
49xUjZP2ARxuxSCQNNztRtjofs5sn7KS2Va8x921cJPxkv7MA22azR5nygGYApN17RYrKVrJwvZUXbvM49M24XZ7,1752538060,2025-07-15T00:07:40.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,4495500000,9,CDBdbNqmrLu1PcgjrFG52yxg71QnFhBZcUE6PSFdbonk,6821762153,6,728.53,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,1.0,1.0
32oNmTqgecctdifzT8sgj7Kz78TDfAEvWAXGc89h5DMNDemBsBDzCALFVkWiUhA1bMvJYsRGBcaXT96kbZqbkAXd,1752528349,2025-07-14T21:25:49.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,J1boe6A7MC3UhiCroqxqq5yn4bFb9oEb9GhXe5R3pump,59064220165927,6,So11111111111111111111111111111111111111111,1757017082,9,285.48,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
43iEwVeUgJGBsHisuRLxafZX2qWf4vu6LynJXiviLNYgt39uvdrgtY2BDCMFjmRyR6ZfW5WkJJP7tBcMLv9hdr6U,1752527909,2025-07-14T21:18:29.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,J1boe6A7MC3UhiCroqxqq5yn4bFb9oEb9GhXe5R3pump,19688073388642,6,So11111111111111111111111111111111111111111,639674276,9,103.88,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
31wxAWFDmj96z3uYTKJKjkFqHMBsCPbTvxdryenFhxT78derrAp88CncF1DqNNymJjCBDtZqByngMVL2mHC28iAu,1752527842,2025-07-14T21:17:22.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111111,2376237623,9,J1boe6A7MC3UhiCroqxqq5yn4bFb9oEb9GhXe5R3pump,78752293554569,6,385.9,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
31wxAWFDmj96z3uYTKJKjkFqHMBsCPbTvxdryenFhxT78derrAp88CncF1DqNNymJjCBDtZqByngMVL2mHC28iAu,1752527842,2025-07-14T21:17:22.000Z,ACTIVITY_SPL_INIT_MINT,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,J1boe6A7MC3UhiCroqxqq5yn4bFb9oEb9GhXe5R3pump,0,6,,0,0,-1,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,1.0,1.0
31wxAWFDmj96z3uYTKJKjkFqHMBsCPbTvxdryenFhxT78derrAp88CncF1DqNNymJjCBDtZqByngMVL2mHC28iAu,1752527842,2025-07-14T21:17:22.000Z,ACTIVITY_POOL_CREATE,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,J1boe6A7MC3UhiCroqxqq5yn4bFb9oEb9GhXe5R3pump,0,6,So11111111111111111111111111111111111111111,0,9,-1,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
4AsDcjQWp1GALxfnzUqFfXfARneTr7S69Ku43kjw98TJxgPGCgJzngjAjb5UaqSN2i8iza8tbhy9fERRG5t7DzsJ,1752517324,2025-07-14T18:22:04.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,FRsWUe7PUjWgxitDxFhURsHZuemsZwXtqT5R6QvRbonk,105690474432,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,101354736,6,101.35,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq,1.0,1.0
2NsB25f9ha58DaMDXq5JDVrE5UiuDPHVj4CMC51x3s9XtW8boAxc7TBFwwswGLHgiyA6MFbGyRXrF4XDrhDZLHu6,1752428842,2025-07-13T17:47:22.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,449550000,9,5B2VxqKTKZNi7puZ29NEH3zuTDpNHjep848yqcB8bonk,549367386374,6,73.01,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
2ZQK8kZTeWVquZgCDSDErit96REhRhRKWmhbCaoUv1kdbwxvAZKgoDx7qF5R8kRsZTRuyCCLt6zvabwSnQ9FWkwT,1752428657,2025-07-13T17:44:17.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,FRsWUe7PUjWgxitDxFhURsHZuemsZwXtqT5R6QvRbonk,70000000000,6,So11111111111111111111111111111111111111112,583212039,9,94.7,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
21NYXikJbXW5AtJERKJffrZg7v4XjH6S8g3RxACmYj8QgKD6f5LoWsMrUhG62uYNXJN9YDCzANmWkDbGWidsRh6Z,1752427289,2025-07-13T17:21:29.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,DfCtZgSFrzKJiBpbGDA4CoQNvo2a3pR5dcViP5Gcmoon,288551058776,6,So11111111111111111111111111111111111111112,1266676104,9,204.53,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
2v7eZvuVm3CvD63c1gA2yXNFcKSBHpTjKu2RSbh5vCtEnoCvsN3hpxG3YW8cos4RiZA68HmMmnPK7vpvdsRqAgWM,1752425739,2025-07-13T16:55:39.000Z,ACTIVITY_ORDERBOOK_ORDER_PLACE,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,D6oVzbZL3zFuYKaaaG672pXpox5Pi7Xf9LadNAZCpump,2302921633902,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,529671976,0,54.32,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,1.0,1.0
3NMqkCi4WQQ91Kj8v7nLg3aSmyHj6keZp5szKKFtBhPYaaAJwMLBRoFodkCSNFKCkkb5aPTzjYCC7mECQ1TGkQsD,1752425717,2025-07-13T16:55:17.000Z,ACTIVITY_ORDERBOOK_ORDER_PLACE,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,2kAipbwAM5QqT6rtoobi91WyKd98PCKavuMYL6inbonk,3032693264769,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,303269326,0,31.87,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,1.0,1.0
47tbeGCV59HkjjVAU1r2Mg639isbgprbULqXdmPe5d8ppgphmdYfWVmKPFncf5ofRHhzX2vbQM712dEN3DyBLHKM,1752425698,2025-07-13T16:54:58.000Z,ACTIVITY_ORDERBOOK_ORDER_PLACE,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,DfCtZgSFrzKJiBpbGDA4CoQNvo2a3pR5dcViP5Gcmoon,288551058776,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,340490249,0,216.59,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,1.0,1.0
4PrgzXkTuTTWsFmn7VGGGmztLiH3aSJ7PvCs4oCNxJqbux6hCeRDQAKFupShxNvvFeqLQ5DCozuvn5Fw1ZQMhNKa,1752425606,2025-07-13T16:53:26.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,FRsWUe7PUjWgxitDxFhURsHZuemsZwXtqT5R6QvRbonk,281380948864,6,So11111111111111111111111111111111111111112,1427264596,9,230.23,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
teeCUcRBaoZNtrEJtFyBJ5iaqnqVAHRTTRNXLoihcWfzBUj59JaiWD1BVkhNk6nz4aj9aGjutYvf6LX3Q1KkjVh,1752425502,2025-07-13T16:51:42.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,399600000,9,2kAipbwAM5QqT6rtoobi91WyKd98PCKavuMYL6inbonk,6065386529538,6,64.46,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
2z3jQ9A7cRPuxdQubzHUrxXuYntRRqM2vhmfs1qtHS1Kto8JLaWfXMZgnywoueRMBbZDXC2si5spFVKp5NEsaHAG,1752425488,2025-07-13T16:51:28.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,FRsWUe7PUjWgxitDxFhURsHZuemsZwXtqT5R6QvRbonk,60000000000,6,So11111111111111111111111111111111111111112,309717718,9,49.96,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
4Sw2j8oUt2JwbDxxbPCaEMqBPfJBtfe2QMZCDoeKyPCprKFgWBVLnz3Z6nV7PCfF6BzyMcPGPyF1Fa2eYrAVBHr1,1752425117,2025-07-13T16:45:17.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,349301394,9,D6oVzbZL3zFuYKaaaG672pXpox5Pi7Xf9LadNAZCpump,2302921633902,6,56.59,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
8zBbNZ9KKAihpK6tCvBfAUhVyD4RhiopisHMEyHU6iuZfZotrop66zKVvAZx9ZEPfw6ekLgtmSajqVv8ZQsXFwV,1752358808,2025-07-12T22:20:08.000Z,ACTIVITY_ORDERBOOK_ORDER_PLACE,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,DfCtZgSFrzKJiBpbGDA4CoQNvo2a3pR5dcViP5Gcmoon,577102117552,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1789016564,0,444.84,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,1.0,1.0
zbEPZJxvtfWH44zkqw46hEtS1sMumtksQtpDAthFxVh1GB6qfUEmzGCd8cYmC6QtuFcWLhxm1nfZpP2aidHZ5Ys,1752358741,2025-07-12T22:19:01.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,2797200000,9,DfCtZgSFrzKJiBpbGDA4CoQNvo2a3pR5dcViP5Gcmoon,577102117552,6,448.33,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,2wT8Yq49kHgDzXuPxZSaeLaH1qbmGXtEyPy64bL7aD3c|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|MERLuDFBMmsHnsBPZw2sDQZHvXFMwp8EdjudcU2HKky|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,1.0,1.0
2GWSoGXVtwVedU8HaDpjDivqTgyEXYmdqB2Zo6Nb8naSi9qHELMZh5LEiuQTgZXqF37hD1rgiHt8CVfPt7BQU81j,1752327102,2025-07-12T13:31:42.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,FRsWUe7PUjWgxitDxFhURsHZuemsZwXtqT5R6QvRbonk,99641903637,6,So11111111111111111111111111111111111111112,147468096,9,23.47,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
2GWSoGXVtwVedU8HaDpjDivqTgyEXYmdqB2Zo6Nb8naSi9qHELMZh5LEiuQTgZXqF37hD1rgiHt8CVfPt7BQU81j,1752327102,2025-07-12T13:31:42.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,FRsWUe7PUjWgxitDxFhURsHZuemsZwXtqT5R6QvRbonk,523119994090,6,So11111111111111111111111111111111111111112,786113180,9,125.11,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
